manual_keep_qian_0_1,manual_exclusion_reason,manual_product_or_process,manual_company_is_actor_0_1,manual_event_date_verified_0_1,manual_confidence_1_3,manual_notes,review_id,qian_auto_label,qian_auto_keep_candidate,qian_evidence_score,auto_exclusion_hint,in_v23_upstream_first,v23_upstream_supplier_links,v23_upstream_ar0_valid_rows,has_supplier_link,supplier_linked_unique_suppliers,supplier_linked_return_rows,event_id,focal_code,company_name,event_date,event_year,source_type,title,answer_terms,question_terms,has_strict_genai_company_text,has_strict_genai_question_text,question_only_trigger,negative_no_current_flag,boilerplate_attention_flag,positive_initiative_action_flag,product_or_workflow_flag,deployment_or_contract_flag,partner_or_customer_flag,numeric_or_timeline_flag,genai_context,question_text,source_url,local_text_file
,,,,,,,QIAN00500,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR03611_301376_20230626,301376,致欧科技,2023-06-26,2023,csmar_investor_interaction,,ChatGPT;GPT,,1,0,0,0,0,1,1,0,0,0,您好，对于以ChatGPT、Midjourney为首的新一代AI技术工具，公司已开通GPT-4的API接口，成立了由IT和业务同事共同组成的AI研发团队，目前公司已将ChatGPT集成进内部运营系统，开始尝试运用在文字翻译、产品文案、多语种客服等岗位场景，节省了人力成本，一定程度上提高了精准度和运营效率。 \n同时，AI技术工具也为公司在欧美市场进行消费者洞察提供了一种更好的辅助手段，AI可输出及时准确的市场趋势与宏观环境的纸面研究成果，与本土团队的实地入户调研相结合，公司能够更加敏捷精准地捕捉消费者需求。,囯外电商企业都开始应用人工智能Ai+电子商务应用工具，且被市场认可股票市值翻倍增长。致欧科技作为电商科技公司请介绍一下贵公司人工智能技术在真实业务工作中的应用场景。 || 贵公司批露23年一季度和半年报的净利都有70%左右的增长，但是主营收入并没有增加，请问主要系什么原因导致业绩快速增长？和公司应用了Ai人工智能技术降低了成本有关系吗？,,
,,,,,,,QIAN00501,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR03621_002555_20230627,002555,三七互娱,2023-06-27,2023,csmar_investor_interaction,,生成式AI,AI大模型;GPT;大模型,1,1,0,0,0,1,1,0,0,0,投资者您好，公司明确自身定位，基于“研运一体”战略，自早期搭建“量子”“天机”等系统开始，便持续探索技术发展对自身业务的有效赋能，一步步打造了一整套嵌入AI与大数据技术的数智化产品矩阵，构建出一条成熟、完整的游戏工业化管线，不断通过决策式AI、生成式AI技术进行迭代优化，实现了AI技术在游戏研运环节的全链赋能。 公司持续关注相关领域的发展动态，关于公司业务的具体信息，请您以公司披露的公告及官方发布的信息为准。,公司回复投资者称使用了GPT4等工具，但别的游戏公司也可以使用这些工具，这样并不能实现领先，请问公司有没有计划像昆仑万维一样开发AI大模型来实现领先性？,,
,,,,,,,QIAN00502,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR03644_300657_20230628,300657,,2023-06-28,2023,csmar_ir_meeting_qa,,大模型,,1,0,0,0,0,1,1,0,1,0,燧原科技和摩尔线程都是国内最优秀的 AI算力芯片企业，弘信与两家头部芯片公司合作的前期方向有所侧重，与燧原科技合作优先侧重于大模型、云端算力以及算力系统角度，与摩尔线程的合作优先侧重于图像处理、元宇宙、虚拟现实等领域的运算。 当然两家战略合作伙伴都有更多的优势技术，将在今后的合作中逐步展开。,想问一下后面燧原科技和摩尔线程这边的整个那边进程方便了解一下吗？,,
,,,,,,,QIAN00503,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR03664_600109_20230629,600109,国金证券,2023-06-29,2023,csmar_investor_interaction,,大模型,大模型,1,1,0,0,0,1,1,0,0,0,您好，公司积极探索金融科技的具体应用，针对金融大模型，已经进行了部分探索和本地化部署。 感谢您的关注。,您好，公司会启动金融大模型应用于公司内部的发展吗？谢谢,,
,,,,,,,QIAN00504,review_possible_specific_initiative,1,3,,0,0,0,1,1,1,CSMAR03669_002413_20230630,002413,雷科防务,2023-06-30,2023,csmar_investor_interaction,,大模型,大模型,1,1,0,0,0,1,1,0,0,0,您好，公司智能网联仿真测试系统从计算机科学角度上，可以算是AI技术与模拟仿真测试技术的一种融合性应用，目前深度融合是完全具备可实现性的，更深度的技术融合应用正在验证阶段。 AI目前的应用前景非常广泛且具有深度，基于AI的智能驾驶、智慧交通等模拟仿真测试场景的大模型化是我们产品的必要发展方向，同时也通过模拟仿真测试技术助力智能制造相关产业发展，共同构建AI与模拟仿真的技术共同体，以赋能相关智能化产业，促进AI技术在智能网联领域的推广及应用。 感谢您对公司的关注！,公司子公司理工雷科电子天津有限公司的智能网联仿真测试系统是否达到将AI算法与应用场景深度融合，深度强化学习为基础的算法及其完整的大模型开发工具链，并以其赋能自动驾驶、智能交通、工业控制等工业场景，即AI+大模型交通？,,
,,,,,,,QIAN00505,keep_candidate_strong_specific_initiative,1,4,,0,0,0,1,1,1,CSMAR03682_600584_20230630,600584,长电科技,2023-06-30,2023,csmar_investor_interaction,,ChatGPT;GPT,,1,0,0,0,0,1,1,0,1,0,"尊敬的投资者，您好。 ChatGPT及AI的应用推升了高性能计算（High-Performance Computing, HPC）系统的高速发展。 长电科技为其打造的系统级、一站式封测解决方案，全面覆盖HPC系统的基础架构，即计算模块、存储模块、电源模块、网络模块，可为客户提供针对各模块及HPC系统的多样化应用需求的解决方案，为客户创造更大的附加价值。",AI带动的半导体芯片的暴发性行情对公司的封测业务是否迎来空前的商机？,,
,,,,,,,QIAN00506,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR03690_605398_20230701,605398,,2023-07-01,2023,csmar_ir_meeting_qa,,AI大模型;大模型,,1,0,0,0,0,1,1,0,0,0,云原生、微服务和国产替代等发展趋势将为IT运维行业带来显著变化，数字化转型升级和信创产业加速落地将导致IT系统故障处理变得更加复杂，传统以技术栈为核心、以专家人力为支撑的运维模式难以为继。 公司在智能运维产品研发过程中积极利用模型算法和知识图谱等AI技术赋能智能运维与数字员工业务场景，更积极自研运维AI大模型和向量数据库，打造以运维大数据和人工智能技术为主导的智能运维PaaS平台，依托平台、数据和算法提供面向整体IDC和混合云的全景可观察能力及一站式整体智能运维解决方案，全面提升运维效率及公司核心竞争力。,人工智能（AI）技术的变革和创新将为公司带来何种提升？,,
,,,,,,,QIAN00507,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR03695_688369_20230701,688369,,2023-07-01,2023,csmar_ir_meeting_qa,,大模型;大语言模型,,1,0,0,0,0,1,1,0,1,0,本次项目拟建设基于人工智能（AI）及其工程应用技术的智能协同运营平台（AICOP）。 该平台基于大语言模型、模型微调、提示词工程和矢量数据库等先进的人工智能技术实现协同运营平台（COP）的智能化服务升级和应用创新。 该项目主要内容为：1）协同运营智能助手AICOP-CopilotAICOP-Copilot是基于大模型和智能化业务场景构建的智能助手产品，支持公司现有COP-V5、COP-V8平台应用及解决方案的智能化升级。 在 COP各功能和使用场景中接入智能助手服务，能够提升原产品的使用体验和客户价值，发挥既有产品和解决,AICOP研发及产业化项目,,
,,,,,,,QIAN00508,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR03702_300044_20230703,300044,,2023-07-03,2023,csmar_ir_meeting_qa,,大模型,大模型,1,1,0,0,0,1,1,0,0,0,近年“大模型”对市场的走向也有比较大的冲击，公司管理层已经进行了充分的关注。 赛为是做人工智能的公司，掌握前端技术，是公司发展的重要因素。 未来如何将产品与“大模型”接轨，公司也在研究探讨中。 可能的方向是结合现有主营业务和领域，做垂直领域大模型应用。 比如手游、轨交服务运营、冶金和能源的设备运维，结合大模型做细分领域的业务辅助和赋能，或者降本增效。 公司将会综合考虑开发成本、协同效用方面的因素，观望市场走向，在机会合适的时候会积极跟进。,公司在“大模型”方面的布局,,
,,,,,,,QIAN00509,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR03727_301220_20230704,301220,亚香股份,2023-07-04,2023,csmar_investor_interaction,,AI大模型;大模型,AI大模型;大模型,1,1,0,0,0,1,1,0,0,0,尊敬的投资者您好，我公司目前还没有AI大模型用于研发和降本增效。 感谢您对我公司的关注！,尊敬的懂秘：公司是否有AI大模型用于研发或应用AI大模型降本增效，感谢你的回复！,,
,,,,,,,QIAN00510,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR03745_603068_20230705,603068,博通集成,2023-07-05,2023,csmar_investor_interaction,,ChatGPT;GPT,ChatGPT;GPT,1,1,0,0,0,1,1,1,0,0,尊敬的投资人您好，谢谢您的建议。 公司为芯片设计企业，目前不从事终端产品的制造，就公司的芯片研发方向，公司已注意到CHATGPT等AI技术的快速发展，公司已有多款融合AI技术的无线连接SoC芯片实现量产销售，未来将继续加大在人工智能领域的技术投入和布局。 谢谢您的关注！ || 尊敬的投资者您好，公司已注意到CHATGPT等AI技术的快速发展，公司已在相关开发工作中引入AI技术，充分利用相关智能工具，提升研发效率。 谢谢您的建议。,董秘您好，贵公司有没有介入ChatGPT项目，比如在智能音箱等引入ChatGPT功能的陪聊、听播、读书等，还有，是否可以研发带毫米波雷达避障和北斗导航的智能语音多功能盲人手杖（音响、蓝牙、毫米波雷达和北斗导航的合体），这方面市场的需求量很大，产品好用的话，用户都会愿意花钱的。 || 董秘您好，公司后期的开发工作是否考虑引入AI人工智能？,,
,,,,,,,QIAN00511,keep_candidate_strong_specific_initiative,1,4,,0,0,0,1,1,1,CSMAR03780_000063_20230710,000063,中兴通讯,2023-07-10,2023,csmar_investor_interaction,,文心一言,大模型;文心一言,1,1,0,0,0,1,1,0,1,0,您好，感谢您的关注。 \n公司服务器支持百度“文心一言”，携手产业合作伙伴为AI产品应用提供更加强劲的算力支撑，助力AI产业化应用和生态繁荣。 公司服务器已规模化进入互联网、金融、能源、政务等行业头部客户市场并已成为国内电信行业领军品牌。,请问中兴是文心一言算力服务器唯一供应商么？中兴还为其他大模型提供算力服务设备么？,,
,,,,,,,QIAN00512,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR03798_002027_20230711,002027,分众传媒,2023-07-11,2023,csmar_investor_interaction,,大模型,,1,0,0,0,0,1,1,1,0,0,您好，目前我们的营销垂类大模型已经部署完成，正在持续的微调和迭代。 我们通过对历史广告数据的深度挖掘，精心构造独有的高质量数据集和合理的人工标注反馈数据，并能够在实际场景中持续的迭代和优化，持续提升其能力。,请问贵司在ai领域有何布局？,,
,,,,,,,QIAN00513,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR03811_301307_20230711,301307,美利信,2023-07-11,2023,csmar_investor_interaction,,大模型,大模型,1,1,0,0,0,1,1,0,0,0,尊敬的投资者您好，公司目前没有生产大模型数据存储相应的产品，感谢您的关注。,请问贵公司有没有为国内外知名公司的大模型数据存储提供相应的产品和技术支持？,,
,,,,,,,QIAN00514,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR03813_600131_20230711,600131,,2023-07-11,2023,csmar_ir_meeting_qa,,GPT;大模型,GPT,1,1,0,0,0,1,1,0,0,0,思极GPT由公司控股股东国网信通产业集团组织研发和实施，主要是面向电力专业领域落地应用的大模型产品。,思极GPT的发展情况如何？,,
,,,,,,,QIAN00515,keep_candidate_strong_specific_initiative,1,4,,0,0,0,1,1,1,CSMAR03837_601166_20230713,601166,兴业银行,2023-07-13,2023,csmar_investor_interaction,,大模型,GPT,1,1,0,0,0,1,1,0,1,0,在开展人工智能技术的金融应用时，依据场景和所面向的用户分类考量，依据不同类型应用限定相关技术使用范围，在技术落地应用的过程中，我们将严格遵循相关法律法规与标准，并实施严格的安全策略和防范措施，确保客户信息的安全性和隐私性。 另外，在人工智能技术方面，我们与国内头部公司开展人工智能技术合作的同时也致力于自主掌控，同步开展包括大模型在内的人工智能模型自研和应用赋能工作。 我们将会定期与相关安全部门共同建立安全评估和监测机制，及时发现和解,听说兴业银行要和百度的一言合作，这种人工智能如果产生自我意识，是否会威胁储户的信息安全？兴业是否有响应的防范解决方案？考虑到Gptchat类型人工智能的超强理解力，我觉得这不是一个科幻问题，而是一个现实问题，请问兴业怎么看？,,
,,,,,,,QIAN00516,keep_candidate_strong_specific_initiative,1,5,,0,0,0,0,0,0,CSMAR03867_301091_20230717,301091,深城交,2023-07-17,2023,csmar_investor_interaction,,大模型,大模型,1,1,0,0,0,1,1,1,1,0,公司一直重视人工智能等前沿技术在自身业务领域的具体运用，并基于行业领先的数字孪生核心技术，公司与相关领域行业领先企业建立了技术、市场、交付等生态圈，通过强强联合形成优势互补、极具竞争能力的紧密战略合作体。 公司立足城市交通综合调控核心需求，打造数实映射孪生底座、构建宏微观一体交通行业大模型、沉淀交通全场景业务引擎、服务城市交通多元参与者，构建“四网融合、数实映射、自主进化、人机协作”的城市级交通操作系统。 公司现已初步完成城市级交通OS部分模块研发，未来将择机上线城市级交通OS架构测试版、中微观交通仿真软件、宏观,董秘您好，请问公司是否有将AI技术运用于智能驾驶中？是否和华为、腾讯、商汤科技、毫末智行等大模型有智慧交通、智能驾驶方面的合作？请尽快回复，感谢！ || 您好！请问公司有无联合车企和交通运输企业发布智慧交通大模型的计划？可以先在深圳发布，这样可以在全国起到标杆和示范，再走向全国，走向世界。谢谢！,,
